idx,relres_fp16,fwd_err_fp16_vs_c128,fwd_err_c64_vs_c128,cond_full_svd
341,0.01927957067819801,0.019825539354051083,1.7338897251982867e-06,1986.6805934541135
342,0.018565259199357583,0.021508163800116213,2.494447790470764e-06,1989.3576947924262
343,0.019082585149087065,0.020330051130954128,2.5311955833097203e-06,1992.0371862420816
344,0.018298258125641193,0.025778823796495962,2.5750731658727676e-06,1994.7188367624578
345,0.019567150146975295,0.020133611277540778,2.5334121553806497e-06,1997.402554141098
346,0.018489206939024366,0.02535681710931871,2.605255178719923e-06,2000.0883822604774
347,0.019130604920835088,0.025384988387375317,3.4205086249347212e-06,2002.7765061834018
348,0.018749229457413676,0.02185126845346717,2.948076492422859e-06,2005.4672646646088
349,0.018853424425860178,0.020624470650579874,2.4908263172758295e-06,2008.1611721414981
350,0.019298556640619916,0.021635787692122686,2.573871790328789e-06,2010.858955053758
351,0.019695984085745258,0.021065014621440285,2.139864257509607e-06,2013.5616088495663
352,0.019518494022360066,0.03064650239894738,2.4764674859679618e-06,2016.2704564633518
353,0.019975109550056026,0.024552375496334464,2.4619388167944507e-06,2018.9872267607136
354,0.019411360606903856,0.021097908508871308,2.6450398188574204e-06,2021.7141008726865
355,0.019180654109134283,0.021794995619570285,2.6913513018318813e-06,2024.4535368984564
356,0.019139998786536,0.020921158820889615,1.9475937431769076e-06,2027.207716205303
357,0.019392278932248926,0.02720839508720509,2.5259971351264903e-06,2029.9777205504924
358,0.019172699544097088,0.022275239587349324,1.6648661334035473e-06,2032.7630698079988
359,0.019974547621548266,0.030815261633947478,2.1478819301750657e-06,2035.5620730019384
360,0.01871526399106358,0.02457373817166559,2.717464888861788e-06,2038.3725694645386
361,0.019303923731752565,0.018174214311727055,1.8941484696517188e-06,2041.1925228794512
362,0.019907249700448763,0.028560183101650975,2.2277754257828615e-06,2044.0202318693255
363,0.018887486666593102,0.029681098961660463,2.7228171316785564e-06,2046.854329395547
364,0.019172669342726635,0.02659518573864805,2.832861431780796e-06,2049.69372464767
365,0.019216867010333757,0.02215023874574149,2.365224579371966e-06,2052.5375450824254
366,0.019086916393667053,0.03021239507617942,2.152649913451685e-06,2055.3850935706523
367,0.020241621621094618,0.029924216151957297,2.450184544443593e-06,2058.235820059065
368,0.01962618073323427,0.022023112000478868,3.000207879392593e-06,2061.0893036959733
369,0.0192970326658571,0.029861559476130613,1.8505703690834225e-06,2063.945241676436
370,0.02012035320276035,0.033922483602304154,2.014589328720949e-06,2066.8034420751837
371,0.019981338589980382,0.02715396367430257,3.0555574320280213e-06,2069.663818839423
372,0.01919378994472482,0.02642988342487299,2.445862823437568e-06,2072.5263877631
373,0.01965815388072023,0.02758378745610003,1.8439972145411904e-06,2075.3912627107943
374,0.019636769686910718,0.027505677559459048,2.03921103194973e-06,2078.2586516845327
375,0.01888629306514684,0.02233775930480423,2.0537457263594113e-06,2081.1288526249823
376,0.01974375576926739,0.02338182303823149,2.354635612619494e-06,2084.00224945425
377,0.019299201717124362,0.021790283125129692,2.749266948444903e-06,2086.879311198248
378,0.019311358178650963,0.02043073477163157,1.907198336495524e-06,2089.760587082649
379,0.01869675809212282,0.021034940521569668,1.7427380559978007e-06,2092.646686678221
380,0.01979667590394139,0.028650020446847082,2.5210991445504284e-06,2095.5383147829416
381,0.019289475594039197,0.0236028997810422,2.523943225697249e-06,2098.4363426984482
382,0.019205676245789602,0.02133893044824356,2.740159804441908e-06,2101.342138486753
383,0.01877816648440432,0.02368337451154006,2.613245856640034e-06,2104.2602191114565
384,0.019327366698194275,0.023686815941866304,2.315793964535904e-06,2107.22213022101
385,0.018757405372872845,0.021717358194162047,3.2678273660822836e-06,2110.234811939619
386,0.019078149071133498,0.02285839570292269,2.2318753334877283e-06,2113.260526431255
387,0.0195458817944557,0.02030357363906792,2.7704488097957054e-06,2116.293197669952
388,0.019344636599899465,0.022468098662987643,2.7105721209906525e-06,2119.3313826117696
389,0.018866393350969034,0.022962650976649682,2.7013218694447074e-06,2122.374285537696
390,0.01945384213272359,0.02027668736201066,3.3746745130118773e-06,2125.4213106400275
391,0.01858627478326664,0.019615809159948264,1.8493072209260518e-06,2128.4719740713663
392,0.019838543440642138,0.026424877360844187,2.4313089318620506e-06,2131.5258830359307
393,0.019218297181579105,0.018046549909446964,2.2924086154404646e-06,2134.582732273259
394,0.019809915265304505,0.021278311534942803,2.9349450631813194e-06,2137.642305857261
395,0.019877424126409055,0.022090071620372312,2.5464851740317446e-06,2140.704480700564
396,0.019124846422657105,0.01860847407561708,3.15951486777598e-06,2143.769230660461
397,0.01966274364707184,0.01834145488798771,2.6296739780101384e-06,2146.836631178313
398,0.019972311795725405,0.021282852756486288,2.488375577479407e-06,2149.906865112853
399,0.020338991379244643,0.019646790453933277,1.7581690218355234e-06,2152.980231379475
400,0.019613822730420876,0.02542851718972795,2.0238462396014808e-06,2156.057159751787
401,0.019402762150671143,0.02016989941731163,1.881772892799325e-06,2159.13823900648
