idx,relres_fp16,fwd_err_fp16_vs_c128,fwd_err_c64_vs_c128,cond_full_svd
65,0.049563836953924856,0.038153067043791844,4.001843856094241e-06,962.6885785849632
66,0.04441356414475504,0.035096973244215596,3.7288076966179615e-06,968.836729693283
67,0.044040335725203945,0.03484217934481538,3.6164035653343306e-06,975.1128246220061
68,0.049050855016366184,0.03831712443880495,3.65570465161003e-06,981.528400580155
69,0.05163826308318233,0.04409187121990869,3.6279028986830124e-06,988.0958597423764
70,0.051029859934136466,0.04284025789126742,3.595611832309356e-06,994.8283987161151
71,0.04813984434883518,0.03373756996397924,3.868369586430766e-06,1001.7399078346293
72,0.05265222467541174,0.04569354400279686,3.3844132833798652e-06,1008.8448408320497
73,0.04787619644553124,0.03799152256091878,3.5181772846837875e-06,1016.1580584350171
74,0.044139693024391906,0.038742929106675636,3.4769564883774155e-06,1023.6946528530282
75,0.05005661319781567,0.04218636707841841,3.674889219785123e-06,1031.4697636280805
76,0.04315085121190429,0.03985230077179799,3.850971418190924e-06,1039.4983982191416
77,0.04655495277903295,0.036234176169230976,3.409250822517067e-06,1047.795272412551
78,0.04397790464410064,0.04037989325116321,3.540997921632202e-06,1056.3746856600253
79,0.044879012152268215,0.03697254420026919,3.898508812948165e-06,1065.2504445397558
80,0.04601100114384902,0.04094312428969199,3.934989178781006e-06,1074.4358439160544
81,0.0465336965516476,0.04320955505589007,3.8003314848487098e-06,1083.943710630028
82,0.04656310670682966,0.041017777047946534,3.54762384188237e-06,1093.7865095373902
83,0.046335729037138416,0.04088481048822908,3.701434761715435e-06,1103.9765072924192
84,0.04919404877359912,0.04303964646938341,3.3730573916365153e-06,1114.5259861396842
85,0.04872674723102848,0.041419419445545384,3.5673101481435544e-06,1125.447498464031
86,0.04964917722392939,0.03838667303661376,3.816039938002012e-06,1136.7541529505952
87,0.04839640567279684,0.03795785678749387,3.817479629915974e-06,1148.4599246428063
88,0.0465099719673626,0.04124051072934365,3.958222229585461e-06,1160.5799835367566
89,0.04729124029861741,0.03767216853515519,4.304126733324208e-06,1173.131039201711
90,0.04687943171552791,0.04234016746566907,4.429587140684963e-06,1186.13170194882
91,0.045863503374822194,0.04007896775605364,4.320858927224796e-06,1199.6028641010037
92,0.05211551282212985,0.03847997122106686,4.0347300868330296e-06,1213.5681078993655
93,0.048350693315498315,0.04094448418525176,3.955889581885403e-06,1228.0541495819677
94,0.04896840567415057,0.04341346037389875,4.114542067815851e-06,1243.0913323192176
95,0.05063010959290876,0.0401402651646092,4.434603205533724e-06,1258.714184165279
96,0.049403115483894165,0.04249742183651422,4.305833329570305e-06,1274.9620611766263
97,0.04792394531823829,0.03832011368735849,4.0647106117662005e-06,1291.8799005621424
98,0.05260184385085276,0.04551862912857414,4.333309485896834e-06,1309.5191143895454
99,0.05088204245099083,0.042795965848131744,4.279187408105351e-06,1327.9386612551725
100,0.04971315255475353,0.04362314911537379,4.5806343849848275e-06,1347.206341804101
101,0.048607895598987205,0.04107216883824883,3.931928084964756e-06,1367.4003746357241
102,0.05033537856770653,0.04340156644222994,3.6814650497741136e-06,1388.6113228270121
103,0.05023842439050734,0.04395293154077935,4.115897974576115e-06,1410.944459479225
104,0.05044023775492984,0.04290338025701986,3.5563699629835565e-06,1434.5226856218155
105,0.04851683969412953,0.04426904126457468,3.787526893169339e-06,1459.4901491915168
106,0.0517280639795462,0.04466478060210879,3.7899616367581045e-06,1486.0167656430729
107,0.05268440605287369,0.04128539025825684,4.276310294956933e-06,1514.3039188843384
108,0.05192282307245895,0.04487556373120823,4.638052516516733e-06,1544.5917419862835
109,0.053253127924918084,0.047202603428459375,5.977281957024768e-06,1577.1685680587984
110,0.050528652204459436,0.04090675532817653,4.460047882891444e-06,1612.3834503925623
111,0.050868401293225916,0.03867851088456671,4.443714859094965e-06,1650.6631621763934
112,0.05484269064370523,0.0463397283042773,5.141025092391229e-06,1692.535956536421
113,0.05128031122967159,0.04626257655876519,4.664471444180957e-06,1738.6659013733424
114,0.05504989460166849,0.04576950078211388,5.176590085573805e-06,1789.9044245074
115,0.052383710458567545,0.047904041465233846,5.965792730529502e-06,1847.3711809467427
116,0.054573905200609736,0.0461244686625911,5.522289573773254e-06,1912.5877258422775
117,0.05455029936710571,0.058624654552672684,6.191879010125402e-06,1987.713169237582
118,0.05680906582114094,0.04488966416914943,4.334728846256155e-06,2075.9956294188396
119,0.06358876141669029,0.05178383019283806,4.482785376595015e-06,2182.7408786548494
120,0.05689044264212794,0.04530644843908867,6.853868191204369e-06,2317.766151760594
121,0.054655773061328614,0.04779329482073454,4.6255923638709825e-06,2503.5842287873907
122,0.058858830403038034,0.050944257087437696,5.980694875694057e-06,2826.153476393883
123,0.05892028042128617,0.06332671902578693,5.605929132170251e-06,3096.397001547722
124,0.05650798879961803,0.05491883174542898,7.720251087489207e-06,3002.517322540352
125,0.05771909802083459,0.051994260978488735,5.189475422915526e-06,2952.0660955413064
126,0.06123220171575197,0.04804832501427161,5.804626913793237e-06,2914.387002524018
127,0.06392537201411051,0.06460276986192566,4.4734833083755825e-06,2881.1637275505177
128,0.06195312370196778,0.058129235185137,5.226378804709374e-06,2850.300586293882
129,0.06350506649582131,0.054471093441436705,4.328174652040025e-06,2824.4326215244946
130,0.06596422653446186,0.06846288921944828,6.4033729086146875e-06,2817.308029386798
131,0.06592305181670453,0.05927288743723452,5.924670867103192e-06,2880.3233910986546
132,0.06730728145240436,0.07086687845114369,6.556457022620158e-06,3075.7196293375077
133,0.07115399314593723,0.08115726515852587,7.658812954257303e-06,3393.3284653598075
134,0.07212610322032817,0.06585432340786478,1.0668432836963562e-05,3864.632499422747
135,0.07435464961303553,0.08575516515446904,9.220476904011529e-06,4684.226165863646
136,0.0810065267699414,0.1350811454771626,6.02315453355312e-06,6233.493410825614
137,0.08673591650051571,0.09934042997466747,6.558122813570995e-06,6519.800618843077
138,0.08614019933023415,0.07636026201326507,1.2520557951992353e-05,6720.138357981292
139,0.08985814912664403,0.10378874452227313,9.155265075592682e-06,6827.4445673293485
140,0.09194375715823647,0.09808250002519046,9.0898250523857e-06,6865.814246068381
141,0.08280525361713495,0.16250564372639337,1.8596173491857476e-05,6900.457145646601
142,0.07278741686745786,0.09358324055515524,6.765631463861257e-06,7150.3714141068895
143,0.05214227405639728,0.08327033506671604,1.1947448074173687e-05,5025.632002877836
144,0.05802580044586505,0.06985539853311577,3.855386036488412e-06,3666.6964387320595
145,0.05122021316495616,0.07181379517126456,7.633982202208312e-06,3013.1528219292627
146,0.05177299122105948,0.03807559809091243,4.810475095115335e-06,2650.8726464492615
147,0.051795888029094087,0.030146546785399145,8.449672063749166e-06,2458.9526025450664
148,0.0502647187999996,0.0328670748728591,4.37830516848202e-06,2358.9128935024596
149,0.05225336282476729,0.03505062911512479,4.1025740702986635e-06,2298.8265940969586
150,0.04578821159228806,0.028318192728487544,3.4550161754267647e-06,2254.3924186453564
151,0.046126197827541036,0.042847217952634534,3.1875752789681045e-06,2215.3833209243394
152,0.05340984971115967,0.03737409753479012,3.249988518728603e-06,2177.0628442145226
153,0.04415318689523286,0.03106589443319791,3.965069077311773e-06,2136.714549052509
154,0.04553069246469187,0.045076365730759786,4.237566735973806e-06,2092.1367393375212
155,0.04282336967205843,0.032876257583741166,3.6140706886333014e-06,2040.5145043529433
156,0.026231703817716636,0.019608135102143126,1.686602685277452e-06,1580.1947264937687
157,0.026513827694614033,0.021274800317248824,1.8907473793081974e-06,1603.9605283645942
158,0.027782112862185925,0.021606633455985,1.7513978489356238e-06,1758.2361258842486
159,0.029282496892521995,0.022676418323455228,1.6652958166899596e-06,1943.9519051008474
160,0.028184738060901673,0.022321072951310066,1.6097182856248701e-06,2172.484515659063
161,0.025845233764573258,0.01868317168664964,1.8042353189069546e-06,2460.9544826441165
162,0.02757172910019261,0.02071400557320285,1.6043837933471071e-06,2836.776238225946
163,0.027170702719613027,0.020597460700948866,1.5676639999472494e-06,3346.9387122944836
164,0.025830232008129596,0.023906610619425003,1.7526568597873627e-06,4079.3772257742135
165,0.025950812580519567,0.020948910872831787,1.6829849645859519e-06,5220.078183246915
166,0.027528709057182008,0.02316618737422017,1.9070498438175477e-06,7242.644182012872
167,0.026310256609739176,0.020626148455399285,1.8807835006463506e-06,11814.814179498804
168,0.02790621929178232,0.02405552758798037,1.6982904984862693e-06,31980.466450625456
169,0.026312061312082635,0.02139150220580434,1.83625009683277e-06,45365.18396082712
170,0.027374578503639113,0.022395261020920394,1.5285596680069212e-06,13280.151190556897
171,0.027579587752059678,0.023482000229011837,1.954694237984299e-06,7781.855655620465
172,0.028026734999474577,0.024409208711576133,1.8050570410493293e-06,9224.211036892004
173,0.026523801027798635,0.02346395189249471,1.7091255799057218e-06,18135.327149030094
174,0.02793795517312762,0.024754799296300076,1.8742363596348282e-06,517912.24306920636
175,0.0292097312484229,0.02120500272134348,2.1219297824843125e-06,19522.844840793965
176,0.02696093553311578,0.020405861008382525,1.8752661569837954e-06,9585.956212089415
177,0.02838807146962658,0.020642223472990336,1.936821094975501e-06,6354.761517586969
178,0.028215264392722688,0.025316072451062464,1.6635569781269783e-06,4753.926011911808
179,0.027636584729816234,0.01856367297801492,1.85583041430004e-06,3798.0815149593805
180,0.029357124122308405,0.024224124094408016,1.780442086753611e-06,3162.771030304144
181,0.029731195759741452,0.024418596660528778,1.6973884641896163e-06,2709.9080337252935
182,0.028761824167321936,0.022361496978650527,1.7838405734749812e-06,2370.763900314898
183,0.029216839989115766,0.02276429450189438,2.216273489718346e-06,2107.2796815761963
184,0.02710342541261401,0.022222539825369713,1.8253452640762478e-06,1896.6754006202555
185,0.02739749747100794,0.022814495344307868,1.6118921914765318e-06,1724.4820759223642
186,0.026878239757559978,0.02144828412313966,1.9307556964680823e-06,1581.0683049396823
187,0.027050509770195852,0.019490307453820167,1.6428395424309287e-06,1459.7744517347576
188,0.029832881134968976,0.021580265487556687,2.077381634365745e-06,1355.8485467985888
189,0.028304779686763804,0.019313279482099575,1.9888829346329596e-06,1265.808859067472
190,0.027335120240710026,0.024406080550777347,1.8863132430236158e-06,1187.0460465949789
191,0.027425674646044694,0.023474335258944986,1.7648652019566565e-06,1117.5660247812705
192,0.02892795320532489,0.023878548073215454,1.8693650020959904e-06,1055.818718119087
193,0.027823732241142814,0.020988706256129235,1.7500031685621534e-06,1000.5809936270684
194,0.03144313789625293,0.024246065092920172,1.6801866276206015e-06,950.8747779267353
195,0.027577455081372618,0.01991147400928121,1.843996394340608e-06,905.9086097982391
196,0.02708539742145084,0.020946386993254143,1.8228936683815217e-06,865.0351591674073
197,0.029708392352929082,0.026470844311430323,2.098846692984252e-06,827.719845509984
198,0.02829802505577173,0.022748900385400863,2.01965973420709e-06,793.5173134526731
199,0.028480499117769904,0.021309086707910214,1.8623063346895994e-06,762.0535623674388
200,0.026976195502117467,0.022666279999970083,1.920659557878974e-06,733.0122056110539
201,0.02820865503404014,0.024028514618232237,1.9303000336430276e-06,706.1237873268477
202,0.028766885705547553,0.02073365237254674,1.7020713865553067e-06,681.1573914322449
203,0.027857579764949538,0.022162216719995066,1.9444220974313723e-06,657.9139888172307
204,0.02743180344024964,0.017350061172125238,1.8847534003631913e-06,636.2211166843081
205,0.029747613914787616,0.022487422032600478,1.6399573234764252e-06,615.9285888744757
206,0.027493426385118005,0.021563035519296538,1.7623931742753758e-06,596.9050113979865
207,0.026775583207328348,0.02188016146515981,1.7443136499354228e-06,579.0349321832451
208,0.027133921815273007,0.02240289871979115,2.1113531306560256e-06,562.2164943320981
209,0.028809207642721366,0.02310877859651934,1.832377960286423e-06,546.3594920773976
210,0.026978307969959092,0.022119227714687204,2.0781589106580553e-06,531.3837510622272
211,0.029201225632126498,0.021943423627305777,1.8095995153010777e-06,517.2177715235212
212,0.029017855056286696,0.025738530104116787,1.7357510349377578e-06,515.3943978074611
213,0.02736249407587435,0.021892958488741437,1.9090933175589904e-06,516.3764386660937
214,0.027186934525790074,0.021131166971184633,2.048303393271933e-06,517.3774173924497
215,0.027374539819554015,0.018574623476262965,1.8405675745110752e-06,518.3983207886212
216,0.02756720518984868,0.021901578074782945,1.7566354056983514e-06,519.440147061179
217,0.028261248346345483,0.021875390855674616,1.815730643628695e-06,520.5039048085875
218,0.027910787852985737,0.021882572335561123,1.7117079881662065e-06,521.5906123605482
219,0.02404230443207302,0.0222056992473379,1.8395970053161972e-06,522.7012975604108
220,0.027292649254307765,0.021791221363027788,1.6957428791958856e-06,523.8369980910763
221,0.027301075480391672,0.024025071817216352,1.9130423867487957e-06,524.9987624531993
222,0.02628857347920378,0.022509574323492664,1.9812225708293826e-06,526.1876517045416
223,0.029101221201872158,0.023664010045768548,1.7987585671003785e-06,527.4047420637144
224,0.025465949941396983,0.020664099077163198,1.7501087937494003e-06,528.6511284594144
225,0.02624234945665969,0.020925249192227387,1.954992313505215e-06,529.9279290678656
226,0.027302199633015937,0.02069885330350923,2.1063268535474433e-06,531.2362908167614
227,0.026317377998715138,0.021328648125457223,2.070903868198516e-06,532.5773957410944
228,0.02727428209420429,0.018688013261755815,1.6217526201002275e-06,533.9524679510091
229,0.027981265648656908,0.02479078208021772,1.9961649531605202e-06,535.362780816251
230,0.027406429914715168,0.022176612365505582,1.8397750566602013e-06,536.8096637958027
231,0.027068502492590164,0.02361674542735761,1.9420331353037115e-06,538.2945081640584
232,0.02648124459886247,0.020570978479821585,1.7121497495322114e-06,539.8187707413254
233,0.02577684517106311,0.02338878686685044,2.023915203673259e-06,541.3839746711451
234,0.027856040423882227,0.02355932541681136,2.0673905707427126e-06,542.9917063537981
235,0.02630027755718628,0.02170230390139684,1.7456447872444228e-06,544.6436078912211
236,0.0279628599319174,0.02250767409470557,2.09654017222242e-06,546.3413648429151
237,0.0272939909294869,0.02188402723734987,2.0557128208138974e-06,548.0866897078985
238,0.0278685184957227,0.020520018444876643,1.9584334012108495e-06,549.8813022412444
239,0.027308361825726147,0.02320235048956066,1.9078093971408293e-06,551.7269083371991
240,0.027732934161519163,0.02264664316330214,1.9750798539472806e-06,553.6251795976045
241,0.028287830512034276,0.022122880057857498,1.8803924381743098e-06,555.577735724199
242,0.029952394016450543,0.026797100535662397,1.8910181892433733e-06,557.5861314960106
243,0.027257262614523128,0.02207050401726896,2.1971064573290182e-06,559.6518494060198
244,0.027562873232107245,0.02545697016918814,1.7885229820729874e-06,561.7762982155613
245,0.029277524922038632,0.024727660851420547,1.8025500143759266e-06,563.9608169476967
246,0.026838113540908586,0.02347291235786152,1.9599299747458555e-06,566.2066833396411
247,0.02609102184184349,0.019662990497997523,1.6617098960359297e-06,568.5151255752713
248,0.025645028446213042,0.021366104857416936,2.0771104212921624e-06,570.8873361920623
249,0.027044929175663573,0.02203136054731892,1.95876529145559e-06,573.3244873162911
250,0.026390030713048247,0.022291107372263374,1.8502137894745604e-06,575.8277467203342
251,0.027611802748613162,0.020701944531223086,1.8913516898611862e-06,578.3982945306493
252,0.027826372890438083,0.0262400415865537,2.1993617112735114e-06,581.0373406915656
253,0.026747506912331163,0.023833068823552597,1.8760052506753083e-06,583.7461434871435
254,0.026424498540807237,0.019882536569319726,2.036214562058802e-06,586.5260295448898
255,0.02731211625721734,0.025091437449971325,1.9571704371226435e-06,589.3784158051234
256,0.027937135249085594,0.024656520389805137,2.3130423017296115e-06,592.3048339577138
257,0.02767974974957469,0.0224960511851139,2.3053347581788182e-06,595.306957840878
258,0.027103414033302863,0.023820843602729,1.935484442945772e-06,598.3866342763904
259,0.028159381584283792,0.02412850393137763,1.98922348617643e-06,601.5459177900373
260,0.024916058614558964,0.02456277084212188,2.261740720955464e-06,609.5845920051984
261,0.026477681827551103,0.022973423909891263,2.263217505574708e-06,641.639948022079
262,0.02658049894225638,0.021029895441151684,2.270804523714664e-06,677.6499815918417
263,0.025870712838366585,0.021756111953624587,2.346493878367563e-06,718.467174891946
264,0.02694420511231791,0.024789306677172742,2.3132718480821612e-06,765.2289257903012
265,0.026398816555730245,0.02477955196055097,2.201262552257992e-06,819.4954614137192
266,0.027848995933066892,0.026045032523997612,2.2153296111846195e-06,883.4834508312209
267,0.025761112434327157,0.022962239253225315,2.1523639614090444e-06,960.4847581080361
268,0.025621823870496066,0.02300216704208406,2.485879027741781e-06,1055.6826082736195
269,0.027242978808886986,0.03101540825682981,2.227187113524586e-06,1177.929864010178
270,0.025482885424910253,0.02410992403866335,2.993166034892237e-06,1344.3111411582722
271,0.024860689283465305,0.029436942646988158,2.6426869703598726e-06,1595.4744199943839
272,0.026320175668732373,0.030585415644540516,3.230947752599785e-06,2089.7148275881154
273,0.0323738745899802,0.03408050716794028,4.990485914356435e-06,2992.592069471762
274,0.03337110785046075,0.04877458276843767,2.9901835276363206e-06,2894.034175970715
275,0.03815348109127015,0.06454413392140541,7.242618471245262e-06,2799.036619066569
276,0.03459281127426635,0.03796220198447143,4.393806388802352e-06,2707.539459808914
277,0.03431857621579336,0.04515867707842979,5.817516268611454e-06,2619.481913426375
278,0.03403037563279894,0.03979585932784241,4.082069266714794e-06,2534.8035511670355
279,0.03218223697757147,0.03697920869745931,4.626180628782531e-06,2453.444568261826
280,0.03454972851770992,0.048976540096305754,3.5667723209443044e-06,2375.3458980511136
281,0.03064546093030769,0.03000113022432207,2.9729113907569247e-06,2300.449296015064
282,0.03162138375119721,0.02668717064203601,3.7188532631040284e-06,2228.6974387931427
283,0.03466924711641506,0.03382029324174772,4.092072549883543e-06,2160.034077597883
284,0.03291066659517494,0.02911152676097514,2.8607179791980576e-06,2094.4043130653877
285,0.033032268508764694,0.027723448197740558,3.006038471174975e-06,2031.7551441755786
286,0.03132480636918919,0.03294772786377185,2.978673483938731e-06,1972.0367001705868
287,0.032691744128086196,0.028942130063809468,2.798745416498209e-06,1915.2054512632271
288,0.03103602458839433,0.033212269589307244,4.289905229669673e-06,1861.2345747235904
289,0.02905976516284784,0.03642327026902633,2.7227226405113976e-06,1810.161568454606
290,0.029551943889455597,0.038861715181808705,4.750986718080033e-06,1762.5681115445277
291,0.03330872181793007,0.03699611291209367,3.816976448547346e-06,1864.4924542835183
292,0.03013410449708598,0.03474953640385222,3.1383816581501883e-06,2501.2344308580773
293,0.03652210742948661,0.03709996940073489,4.533614994611258e-06,3710.153040478891
294,0.03859636719650689,0.04758546382719523,3.4150186482198527e-06,3561.448830951527
295,0.038184324994673474,0.04780788660172277,5.269279211640662e-06,3419.396426423135
296,0.03827330116260912,0.028731394077158807,4.648713692933746e-06,3283.841213649254
297,0.03981827417976409,0.07504941424361901,2.7421833563852246e-06,3154.649191620676
298,0.03954308738429437,0.03572032261534745,3.5260976985028774e-06,3031.693322199971
299,0.04008016100468381,0.04657500161874136,5.2713197091862135e-06,2914.85128315401
300,0.0379625218699396,0.039505062409756105,3.0796037019411365e-06,2804.0049409802655
301,0.038064932025408324,0.03683137673836651,3.0165316177271033e-06,2699.0403172316373
302,0.03596707467134794,0.04029621230904071,3.602413994109753e-06,2599.847763449716
303,0.03865817987242535,0.04059241987907945,3.575673422248932e-06,2506.322253374154
304,0.03833211782762332,0.03548701945126209,3.6033578459699924e-06,2418.363751779437
305,0.03600835457409775,0.04953140398822847,3.103099175127363e-06,2335.8776314311526
306,0.03939998606756572,0.03709308925582109,2.9697329212168803e-06,2258.775107905376
307,0.03496119324886959,0.030189750111004665,3.722412838690203e-06,2186.973653275854
308,0.03755432848366757,0.03970808714258934,4.415733776922415e-06,2120.3973358508492
309,0.0359136443448771,0.030830719934770188,2.982786614467938e-06,2058.9770144767945
310,0.03670756521021736,0.035145097573832884,3.0949622956573735e-06,2002.6502922847078
311,0.03534846270285688,0.03390615027516976,3.205003464360774e-06,1951.3611066514054
312,0.03657278479470939,0.039795416057210396,2.8041178223778767e-06,1905.0588024385659
313,0.03760138664019684,0.03133196341453246,3.579784520681344e-06,1863.6965121596747
314,0.0386918668008629,0.03517930050391471,3.4980248217557308e-06,1827.2286658638016
315,0.03812027256822516,0.03681767118761964,3.3100104787197757e-06,1795.6075017809742
316,0.040142432870838504,0.04047437212303026,3.435529302693459e-06,1768.7785788131405
317,0.036331269313241446,0.03902568764810892,3.378705052597287e-06,1746.6755260420325
318,0.040097372031554265,0.04440745184791531,3.624218673485651e-06,1729.2145838166446
319,0.04137662283025576,0.03710354940014464,3.3939411995396217e-06,1716.2898045990526
320,0.03961061291077047,0.03980646792703211,3.649022130384444e-06,1707.7699279523936
321,0.04076954416590991,0.04763032787312579,4.430911927169886e-06,1713.3110340714945
322,0.04138891257928166,0.04852268426902306,4.310014804514997e-06,1803.927813479395
323,0.04624797827286156,0.053455028638970684,4.659808072618761e-06,1915.0512616713477
324,0.04613209204750085,0.047924365755656416,3.869488211251954e-06,2065.5600281623897
325,0.05394133895478389,0.04908421685685675,4.559477349636792e-06,2380.1020389645273
326,0.07578284418226132,0.10235255312733671,7.477257442601405e-06,2092.707214627217
327,0.059712610050275644,0.06539356614530223,5.670504063024779e-06,1946.0499677265814
328,0.04570574946643891,0.038604416320651994,3.953008889664389e-06,1845.122066058958
329,0.04090454129969484,0.03907296377775086,4.441687496678826e-06,1797.557652371478
330,0.04037601818916081,0.03291011280737652,3.8065011267497507e-06,1821.8097637171322
331,0.04285546476553732,0.03607630574163045,3.7172292499978314e-06,1847.9090468306529
332,0.04333878334202833,0.03913429074264492,2.75893187073343e-06,1875.4814744983603
333,0.041492976545926395,0.03349818316616164,2.9917134269475528e-06,1904.0899836223311
334,0.040783382001087234,0.03592898470626924,3.2851929040655515e-06,1933.2230675209676
335,0.03953948334049463,0.03297376104437124,2.861711511078895e-06,1962.2867749125269
336,0.04005619547063461,0.03264122549772578,3.554820690027486e-06,1990.6023932176827
337,0.03748352324509062,0.03508664016896714,3.0673123342697435e-06,2017.412300571192
338,0.04051241367693439,0.03641533829329718,3.3798391800947568e-06,2041.8963162543869
339,0.03895521979710349,0.03182200531106057,3.181425690646809e-06,2063.200142968345
340,0.0390069715181594,0.03577706826129503,2.900135349907791e-06,2080.4760191759015
341,0.038178079057123435,0.041861292704329436,3.632802023757144e-06,2092.9335105894793
342,0.03716916618005767,0.035990856798881386,3.762504671099598e-06,2099.8957875163233
343,0.03875691492250423,0.03511469068629896,3.234931840585641e-06,2100.8544042189737
344,0.040373616666650056,0.03664372280197203,3.4214648753195245e-06,2095.5143498842967
345,0.034024003398398825,0.04770974844959634,3.942606677252603e-06,2083.8216834229197
346,0.04122930364942874,0.04911455868579428,4.441369253855636e-06,2065.9685993931157
347,0.038542482093716905,0.04024279696256399,2.8099189007159994e-06,2042.3747823116266
348,0.0348862258022422,0.03716600805130523,3.1962017003306514e-06,2013.648271988606
