idx,relres_fp16,fwd_err_fp16_vs_c128,fwd_err_c64_vs_c128,cond_full_svd
0,nan,nan,9.330936950816532e-06,1469.7108082074656
1,0.1980004339702105,0.5924255144942252,9.144517762498283e-06,1066.3760061207327
2,0.7786892820265805,0.9876234692337336,5.0944924911530284e-05,836.6538009535928
3,0.4870436114260446,0.6076644687124265,8.947023454839974e-06,922.913269078566
4,0.19101918511484742,0.46361071596196685,8.479641925467483e-06,1210.0221550798099
5,0.19140830438682532,0.4572222017713755,9.302586000237659e-06,1756.8378566570755
6,0.2625838825645147,0.46275736602001094,1.4736617634949304e-05,3206.7175797743375
7,0.24655145470345596,0.48415763095222825,5.566693986001146e-05,18398.027787050192
8,0.19212899611023695,0.4617992857681803,0.00015671412833623516,4919.5472958429
9,0.19257489708342862,0.45143105683208457,0.00028670602467891073,2169.0660943893085
10,0.1924006362355193,0.4706386504749997,1.1934176662986748e-05,1390.9792966875282
11,0.8045636314333133,4.308972319685204,8.973829106792933e-06,1023.6032639395454
12,nan,nan,9.692513521931068e-06,809.6529174976472
13,0.5711019509950345,0.672251031454809,1.0368111190500739e-05,907.6970055472226
14,0.24786783065145265,0.4653226422600418,1.5543204346052002e-05,1184.9236710149294
15,0.22297349677408007,0.4603444640870626,9.910907378752503e-06,1706.3385663434194
16,0.19355701421236587,0.45700433906654464,1.4129299234787234e-05,3048.4927576652167
17,0.21499736124253618,0.4697186239720503,4.233721347115593e-05,14310.555387814184
18,0.2803988649918332,0.490008587774948,1.9476029060845928e-05,5307.648789463348
19,0.18623703324334365,0.4540617976201417,2.5540785396493754e-05,2238.004427670402
20,0.18574055961914138,0.4638246127067934,9.8306111939371e-06,1417.676564540746
21,0.2684356419387569,0.9989358185145452,1.0157537089288738e-05,1037.273324865165
22,0.28343413016746954,0.49350631718234245,3.3463443994460095e-05,1043.7721452677026
23,0.2256148997229366,0.4722137078047407,1.1657491994865425e-05,1429.238313018904
24,0.20129800702269757,0.44956722049826703,1.0592552564503759e-05,2266.804937984573
25,0.1988860345835907,0.4581840568725435,2.3057284713238838e-05,5479.693981320125
26,1.3927623042760287,0.9029393718767854,5.409924688431001e-05,13106.232827935875
27,0.37481779605417037,0.5113883362897024,1.2978829866479398e-05,2983.0701929571132
28,0.21250761728276554,0.45702446613605674,9.136720932632054e-06,1682.695090614771
29,0.9951365479160481,1.681043205829821,8.089554342663966e-06,1171.6755711964684
30,nan,nan,8.182471183364628e-06,898.6286319321181
31,0.24606666122984358,0.5016551474705409,7.309196873742928e-06,728.7199235549922
32,0.18198033793651808,0.44319122133047223,7.3892184355572295e-06,618.7171856757949
33,0.1880425040190645,0.46711317073260283,7.339034837880669e-06,617.2673525979231
34,0.18256947565245382,0.45219905316811915,7.076340135583869e-06,615.8944512480016
35,0.17268510150700944,0.4663541191561619,6.643414232535968e-06,614.6062120370225
36,0.17645595043579038,0.45581684855020055,6.799220679692798e-06,613.4099135950571
37,0.17456925886486252,0.4498580209257433,7.3466013926328e-06,612.3147551508657
38,0.17208365542608065,0.47208938508017717,7.243480231117265e-06,611.3461974699554
39,0.1773173551199254,0.4521374097608201,7.536294823116171e-06,611.1014447969105
40,0.17578803171842122,0.45181514475483886,7.427630243823122e-06,611.7743327502345
41,0.1732841420039919,0.4563801156784892,6.915040814526131e-06,613.0524101066165
42,0.17229372148460623,0.4642974229035957,8.004212480643459e-06,614.3075267060325
43,0.1752397575817113,0.47058351114997216,6.481014682787716e-06,615.5132291001592
44,0.17704057959361816,0.46162534880228745,6.656584830447832e-06,616.6621570931418
45,0.17721097630607222,0.46253912204203257,7.433375460656332e-06,617.750880587847
46,0.18320802300277064,0.46193504926485096,7.2462733203611056e-06,618.7775409120333
47,0.18145100147330545,0.4655685859986023,6.847974208057732e-06,619.7412417811136
48,0.17839413843880972,0.46917447844345667,6.34901901064169e-06,620.6418342831595
49,0.1884801972344484,0.47480265145552214,7.70572029317382e-06,621.4798166103094
50,0.18028097514604677,0.4619288147816295,6.874736852726263e-06,622.2562715068734
51,0.1703293212995965,0.4661653583143222,6.661726245856584e-06,622.9728158835848
52,0.1806050883775668,0.4772733438443357,6.945836642903393e-06,623.6315531659093
53,0.17997335923775493,0.4466130154363765,7.25434597217307e-06,624.2350248028891
54,0.17531961299785756,0.46420572670011373,6.037960281179653e-06,624.7861597921872
55,0.18105586120053424,0.4588676033638317,6.682444545239399e-06,625.288222141232
56,0.16948016006170283,0.4526865934955745,6.980132111876225e-06,625.744756675233
57,0.1814662368822531,0.4489180106093713,7.1390119094354584e-06,626.1595338253919
58,0.17132912267923128,0.45101578729626773,7.265897974685704e-06,626.5364941246573
59,0.16837681703538981,0.45786823037374064,7.197030829499876e-06,626.8796931872098
60,0.1836882097482286,0.44788533029396943,7.717498920133105e-06,627.1932479808271
61,0.17591451907600109,0.4464789242653929,7.4958343858566e-06,627.4812852737062
62,0.18210198524420637,0.4773918115046249,6.839827487827629e-06,627.7478932261532
63,0.19556990944305702,0.46287661987845935,7.0490791429609325e-06,627.9970771716957
64,0.18176896367136003,0.45696213214065573,7.497136741317314e-06,628.2327207191266
65,0.18133370600058338,0.4660841898552194,9.319622612545384e-06,628.4585532713893
66,0.17927482251952442,0.46397384730064384,6.5724205762896176e-06,628.6781249201549
67,0.180949037214112,0.4591945453648892,7.138743072592247e-06,628.8947893721105
68,0.18598993536349126,0.4529621402314988,6.463763238259122e-06,629.1116950840222
69,0.17648105528930907,0.47964922316024466,6.477992847436653e-06,629.3317841586312
70,0.1867943597644955,0.4664379112086016,6.772824737914817e-06,629.5577978596247
71,0.18339292501135954,0.4520492535621773,7.754924188634898e-06,629.7922869304996
72,0.18781103131485563,0.4586201903245612,6.464941789087613e-06,630.0376244015645
73,0.18456316582318175,0.4510284721694184,7.333765606638424e-06,630.2960183559338
74,0.18145481761162602,0.4646513801225764,7.196534270636655e-06,630.5695223195954
75,0.17793296589984592,0.45383866001209566,7.591360990381028e-06,630.8600415898561
76,0.17955241286680848,0.45124227483291696,6.9343163094376336e-06,631.1693349964903
77,0.18298625975019317,0.4507485831232227,7.031081024240396e-06,631.4990132058847
78,0.1876746426797283,0.453508175753736,7.268711857665866e-06,631.850536933156
79,0.17028591727251421,0.46461971857109,6.71153778548218e-06,632.2252215941672
80,0.1814771480796098,0.4480311568766546,6.93220140882718e-06,632.6242605254257
81,0.19013925486534594,0.4472520860061016,6.913632063252043e-06,633.0487915827423
82,0.19042573302513552,0.4619369559038777,7.161677727431636e-06,633.5000678147055
83,0.17791159711318247,0.4604875298524621,7.68580254985252e-06,633.9799149064986
84,0.18045449504302766,0.4646542492063942,8.701327592023851e-06,634.4921565914153
85,0.18178490745005982,0.4619161478322438,7.234529234770492e-06,635.0481521353373
86,0.18188288367357544,0.45782371879725214,7.488160125286884e-06,635.6893531872086
87,0.1840932883636854,0.44114802803631037,7.179802486738573e-06,636.4850411966335
88,0.17627881704654585,0.46225462296221087,6.661225199264419e-06,637.3788843317732
89,0.17463200596580064,0.443547813706132,6.689539977388203e-06,638.298310604657
90,0.1818976464187794,0.4477431104181564,7.018283825960797e-06,639.2223021772792
91,0.18393567878948316,0.4536603478109183,7.209230244075267e-06,640.145030905474
92,0.18786983421644882,0.45836575815421393,7.633219704900567e-06,641.0645844843085
93,0.18211034325111214,0.46998926308293243,6.467692843218166e-06,641.9804049538002
94,0.18823223273063353,0.45309856906003243,7.423902038542394e-06,642.8925645073346
95,0.18215410997752413,0.4769272102021823,6.965219717819317e-06,643.8015012170431
96,0.19596913372529504,0.4580027499132323,6.85310475179358e-06,644.707880807796
97,0.19245738726061745,0.47966927196367676,7.358214114162249e-06,645.6124869594348
98,0.19109939553822244,0.4693923804662537,7.469774839499644e-06,646.5161127684764
99,0.19439100737727957,0.4814671804159361,6.6746831843479245e-06,647.4194539446079
100,0.18027424367613745,0.45708901548910547,7.56059868849282e-06,648.3230176828753
101,0.18756654784872692,0.463403266138205,9.150976856346053e-06,649.227065907851
102,0.1790306580991763,0.4768648196118453,9.357547943272732e-06,650.1316087681225
103,0.19904329128209944,0.4630436256345291,6.784560710176878e-06,651.0364552124083
104,0.18006353031325836,0.49584117243980236,8.527114759459261e-06,651.9413149424778
105,0.18581769283186644,0.4909214957397448,6.850487824814565e-06,652.845933858887
106,0.1774153840300775,0.4875052648515323,6.392100040602878e-06,653.7502365740526
107,0.1887954470661204,0.4889271481739184,8.930166857801245e-06,654.6544463361822
108,0.1907953148353507,0.48430204769895036,7.733763402534762e-06,655.5591548260035
109,0.19891742090903655,0.46558996038000927,7.586375877915532e-06,656.4653209434475
110,0.1886371770473103,0.4835444453745935,7.693377376092309e-06,657.3741883728263
111,0.18998920074461997,0.48765796909240383,7.545072914277881e-06,658.2871266892874
112,0.1833750832523264,0.4749366395100812,8.220998813767169e-06,659.205420034308
113,0.18585727660403248,0.4734875801566063,7.111729455228154e-06,660.130048860642
114,0.18727614025389153,0.47616101795962357,6.9842198120053705e-06,661.0615273543511
115,0.1802548226800541,0.476677910631632,6.128896836071562e-06,661.9998612528365
116,0.17671390310295104,0.4774690638780382,6.643887727897337e-06,662.9446700318572
117,0.1890443378321909,0.4635261363682576,7.852260566710012e-06,663.8954775379424
118,0.18211083693598235,0.48032959821888627,7.364145406179051e-06,664.8521350944799
119,0.1863988649531971,0.4844215354912993,7.68835788866825e-06,665.8153228278397
120,0.18088620872055367,0.48784790232548214,6.577756367939533e-06,666.7870820910925
121,0.17491569502510004,0.46884677273392084,7.237029579792574e-06,667.771318308622
122,0.1792528802886522,0.4870807466223419,7.184155326721845e-06,668.7740184330985
123,0.17849934599509287,0.47926602794622314,7.186997551283182e-06,669.8022835294735
124,0.1833477580437383,0.4826572215035561,6.818907158361396e-06,670.8608326519322
125,0.1903958991913586,0.47331960232113657,7.066219972391115e-06,671.947551116267
126,0.19834965534386048,0.47636853674690477,7.22919577360077e-06,673.0537456316792
127,0.19080984422669317,0.47570422876422813,7.754353610597183e-06,674.1691183265481
128,0.19224018711656932,0.4801439827981773,7.928110895281137e-06,675.2855086264894
129,0.19285315464356056,0.48186902638233653,7.1904235408650934e-06,676.3978033236947
130,0.18032005897002026,0.47984639190350464,7.475099810979159e-06,677.5036924678317
131,0.1869366110628554,0.47332654063059776,8.211707611175006e-06,678.6033167057474
132,0.18573731311030936,0.47125605493594463,7.574202668979359e-06,679.6990428261369
133,0.18633030592679903,0.4921959917681433,7.127562477318882e-06,680.7953981452107
134,0.19376259387542408,0.4802609644525753,6.961223881108948e-06,681.8992213653806
135,0.17860462278196312,0.47568313925262945,6.258750590277523e-06,683.0198533413993
136,0.18652179350458398,0.45719498734821884,7.302025952555807e-06,684.1672027253043
137,0.1871979801590704,0.4716741176384301,7.35764362419369e-06,685.3436398974474
138,0.18815019219201304,0.47779665302065516,7.163007756627069e-06,686.6329848148091
139,0.17644889050597384,0.45859477293285117,7.279630343699356e-06,688.56553417462
140,0.17555339621854754,0.4805481484397284,7.620739066929366e-06,690.5605356436662
141,0.1820073173130347,0.4774170105033914,6.933858164464724e-06,692.5985116158163
142,0.18000518685142655,0.4642343441955387,7.500612513566122e-06,694.6636826457753
143,0.18213508144261215,0.46607146066023636,9.394032478439502e-06,696.7443025208718
144,0.1852028053960414,0.4871827287314936,7.885032284764466e-06,698.8331920049802
145,0.17389821626930685,0.47099775488054063,7.673433749589485e-06,700.9283748999172
146,0.17146288059880763,0.46649933501727703,8.183538019409927e-06,703.0335019736399
147,0.1883846580571498,0.4833015325139576,7.777612173543984e-06,705.1577131796358
148,0.18659033202475306,0.47473665167290086,8.215100878280766e-06,754.01892682337
149,0.18670546757682774,0.479081459223409,8.075506215484942e-06,950.104041223276
150,0.17766073147506356,0.45089543961710216,8.364398630682772e-06,1289.3197562624716
151,0.1845248681243717,0.4791478418962283,9.457150656829978e-06,2033.9259154022577
152,0.17895757017355968,0.4727626098105922,1.8201281201411675e-05,5657.730540456175
153,0.1921368337503123,0.9434888188843907,3.906279895367226e-05,8898.305193794142
154,0.1958830703037236,0.8348702993675065,4.354503650382952e-05,5726.092917202711
155,0.23334815078406576,1.0588683026775156,2.7908061673185603e-05,4678.848945821321
156,0.31649761844068425,1.9455277306068934,2.6412089979424547e-05,4152.361995253725
157,0.21538565416112176,1.250272992118923,1.8766920548991106e-05,3734.4834828548055
158,0.23208930260622662,1.3243643779639516,1.7482886614554648e-05,3437.8570346941992
159,0.21366777001738105,0.9883167998822847,2.5521922734519644e-05,3245.5970234969295
160,0.19801036575921227,0.9217726293713874,1.7290755809725104e-05,3100.1649796352235
161,0.2056085787421796,1.0685497611757782,1.2686028879602369e-05,2969.4563385005004
162,0.2139088585227086,1.1101541270743907,2.588146177467222e-05,2854.276063940041
163,0.2241175368966028,0.9941815155669372,1.3340595856914442e-05,2763.09336307349
164,0.20953580351564866,0.9400406537638631,1.692557891517523e-05,2694.7749991252413
165,0.30180278554328394,1.0098552744449896,2.3146533248338266e-05,2639.874686539538
166,0.4812635114121689,1.357518433905675,1.1646661426643155e-05,2590.28662594128
167,0.19932085393080287,0.8595973616629197,1.2444635885092531e-05,2544.5032537322736
168,0.1888148879461724,0.7367042600564719,1.1714606697268946e-05,2505.5896349356117
169,0.19601780184916084,0.6676035405773684,1.2847371543627667e-05,2476.2035985729085
170,0.1949755403083271,0.7438589353088346,1.3148283609035003e-05,2455.64004286062
171,0.1905713003053651,0.6787343911715739,1.5435167277186278e-05,2440.748763095896
172,0.1833005495840029,0.7521795575249007,1.710989161120532e-05,5959.321316824475
173,0.2116802552292189,0.9924684254436682,3.0534821405466556e-05,9317.816824392672
174,0.19797815627101584,0.8970759300193215,3.3764150692838074e-05,5951.24309120733
175,0.2313785734008609,0.9812345990508478,2.390924255402255e-05,4933.452330262155
176,0.2712195958714265,1.4597777669185577,2.186796375686013e-05,4348.397808104146
177,0.26172930205229095,1.1945992059398505,2.2904730688862612e-05,3903.6096815542887
178,0.3126579924732951,1.9388352473337984,2.1201263903546327e-05,3619.0924742783827
179,0.23198901134286992,1.1742561110136642,1.9327129761889025e-05,3428.197595223866
180,0.2201952659387014,1.0483531335663858,0.00014947016484562233,3265.8126541293873
181,0.2003883608483478,1.0123190538954758,1.474489662313497e-05,3121.9534647662617
182,0.21681434781461836,1.0649058607431434,2.2913786843512884e-05,3008.175783518244
183,0.20804871985541787,0.9192780581225378,2.054999757275351e-05,2924.076272343125
184,0.20533978873290606,1.0359055237435322,2.9659289188239343e-05,2856.6539828508376
185,0.20571006277037387,0.8817116631440669,1.84615132536955e-05,2795.5541319268614
186,0.4476187985296362,1.118157503124761,1.3690594933810059e-05,2834.666232086658
187,0.2504340417587241,1.1329770037203224,2.5415997158604775e-05,2913.1738721980823
188,0.2213034157747264,1.129223185377084,2.0213719506291126e-05,2998.811820050883
189,0.2516815957886818,0.9938961490992277,2.4252478685938782e-05,3956.5429351695702
190,0.20936294751695497,0.9928378639446345,3.8169835440328076e-05,12712.44510715795
191,0.2295973995704505,0.9819096793008745,3.845133323823824e-05,7458.304453024604
192,2.144550338683736,8.383705565451038,3.3234510172377773e-05,6305.547641812931
193,0.31574126397275004,1.2449055364056174,3.7328787083108506e-05,5708.768479663341
194,0.2793640856484757,1.1560849269014386,3.122360298669166e-05,5477.94597255563
195,0.47574560094559176,1.3742223852704663,4.491632486804745e-05,5486.131913457025
196,0.25971167598761835,1.2757045881728586,5.26655713557287e-05,5679.178210047599
197,0.24873719009439083,1.2563714314106573,3.998722674474938e-05,6246.813820611237
198,0.2751127144568889,1.2799444084480787,0.00010036450300623123,7577.755708923274
199,3.7402205259793013,3.623846926720436,8.717659477097147e-05,14924.604740194169
200,0.2950924221207101,1.5690071562863355,3.38766704386616e-05,4573.012594970205
201,1.2097581195263918,2.514689438154197,0.00013253004629662865,68445.05916464418
202,0.2485903441641019,0.9933880836432137,2.407840657063768e-05,3498.3441261981548
203,0.24456866180659992,1.2121783045367602,1.6760695769263434e-05,2797.3688855697137
204,0.21542719222231316,0.9973359644946558,2.6207614799798526e-05,2851.460090515927
205,0.222924054100053,0.9080848498776961,2.050658796965274e-05,4274.6630393519235
206,0.22365652374972522,0.8808412261798702,6.78147754987603e-05,26675.51744274802
207,0.2497631027992254,0.9278608121381634,2.2563602011704864e-05,3235.62711566918
208,0.213511093380303,1.0638864685398457,2.109570542577455e-05,3202.336282431382
209,0.21317782302229488,0.8116207899065123,2.5430653742100817e-05,4083.1369949786795
210,0.23799124760369064,1.0739133020641163,6.164807855789533e-05,13372.762861037796
211,0.24304888705376046,0.9948862456169586,2.70131225115898e-05,7783.986124887466
212,0.3303513294258196,1.510498176191726,3.783654848015482e-05,6608.664219705371
213,0.30718994108934683,1.5351922068650663,4.2693079406018706e-05,5965.271624428231
214,0.26792035322276303,1.3336849061810199,4.801232490634425e-05,5760.1256631743045
215,0.27059823906363306,1.3131786943186146,0.00011046530679297563,25132.341201981384
216,0.31723652949416487,1.4670312826444547,3.390872856319365e-05,6557.761381192084
217,0.5751920225066597,1.7183563720684958,4.662242941777792e-05,8069.688066169403
218,0.303598572736858,1.2331683740786419,7.153351762204739e-05,11118.858305105017
219,0.8251636582822145,1.519605081941639,7.373750339713027e-05,17487.979303773216
220,0.9472825982396724,2.4514063776664567,0.0018215213895522392,268686.38711618533
221,nan,nan,2.1490405804322826e-05,3707.5492362463447
222,nan,nan,2.301910897045076e-05,1857.3096054162445
223,0.2377823456439787,0.6461090557747421,3.0385290083963138e-05,3762.034543682096
224,0.24573639658050728,0.6230338441931085,0.00018422365470914916,144202.17156367106
225,nan,nan,3.171897753650617e-05,4298.64496272816
226,0.35355562977807703,1.2666058185699565,2.173870578133651e-05,1977.5947760328147
227,0.2412445364879962,0.6510408705799853,1.211869913869956e-05,1730.5582938770717
228,0.22122896259660008,0.5671955382257464,1.527476952990947e-05,3279.9022834138204
229,0.22031146047263442,0.5882080145592542,0.00010543924114284577,31469.382386808065
230,0.21201761285968612,0.5890210640107066,1.6286310657784798e-05,4141.085808238101
231,0.1916743896973234,0.6427503864081954,2.6426991768970955e-05,3303.039337135424
232,0.2983876778363003,1.4840333728773154,0.00014523892339630593,33994.35463699534
233,nan,nan,0.0007613051071523911,27422.14690185781
234,0.26425095582972313,0.9998561313125756,0.00013028198293613615,19454.835309065216
235,3.5170397693770066,17.35757788239016,2.228507375669189e-05,3076.3814571012717
236,nan,nan,8.930966512394982e-05,19240.69543119548
237,0.1889041847947943,1.0047956837519747,1.7796542449766275e-05,5485.643992421462
238,0.19258193483424346,1.1634923986266257,3.2259169677292294e-05,5776.487187333093
239,0.22322393397785328,1.4887854273356664,0.00020160533418341588,146702.13934069226
240,0.2746426469879608,0.5709690173047229,2.3095726044791578e-05,4201.614148104048
241,0.4633444394612631,0.8978433325662218,0.00012502385259862322,3937.6343486877504
242,0.6425167777192282,2.7012325146034684,0.0003324701822965906,95063.3281715663
243,nan,nan,1.961604201601022e-05,3511.6725402310776
244,0.30375646915733684,0.610667250068217,1.6621787462269043e-05,2162.4199312705355
245,0.2817238055138971,0.6352432708169768,2.1015529500543564e-05,5314.093327474279
246,nan,nan,2.48676783625095e-05,11595.85496865881
247,0.21900923180456994,0.6249025809220496,1.2211139150739724e-05,2771.5805405573788
248,0.214505064792136,0.5358734772865967,1.0224658161985214e-05,2882.9698710737393
249,nan,nan,4.1276006744645996e-05,13885.571992280971
250,0.252520939371808,0.7669137836883994,5.615860163277941e-05,39366.003479532534
251,0.25471300268506636,0.6274040706845452,2.65505999694901e-05,5023.21311209725
252,0.6770915676013123,3.4959480614152185,5.202878645012467e-05,13194.19786904394
253,0.2327103709563297,0.5534255032581843,2.320013503700983e-05,5749.517108419037
254,1.0650965063356612,3.572007782317911,0.00015233937569223178,88003.44662988164
255,0.3604451490925976,1.2068771794258062,3.0605545572484985e-05,3489.1683499306623
256,0.36282269260513245,2.2273154554320036,2.753494377659701e-05,5058.822098405593
257,nan,nan,2.9068948581745162e-05,13678.521972460907
258,nan,nan,1.2843791201951399e-05,2986.579729439245
259,19.040056961127195,78.8163969938354,3.4763779823242424e-05,2824.3224716642053
260,0.2834137520861437,0.6221379136885606,2.9103375416862025e-05,10643.570022125223
261,0.15270218246990047,0.41659150342921325,3.146330230460954e-05,6362.249894292433
262,0.21731929309054437,0.4280027067403433,0.00010765917784019695,2503.9715373292042
263,nan,nan,2.3713707062454652e-05,3109.8433382673047
264,nan,nan,2.5789933739498197e-05,12576.246706350259
265,0.507694561486696,0.8773179653751971,2.3074913987649036e-05,9444.436006687469
266,0.16251678632043715,0.6569138474562723,1.5702608942203678e-05,4091.9425586927287
267,0.16632203255295833,0.5437869633027196,0.0003889549729833052,59570.643198020225
268,0.16398495352282944,0.8453047356363462,5.728257285997512e-05,6583.251681830314
269,0.22646191481216554,1.4517065149967119,0.0002677479091155369,37751.394427464584
288,nan,nan,1.6599480031235686e-05,10426.179661354776
289,0.38367807363016015,1.8064264796567857,6.845611520641848e-05,27607.79881636664
290,0.3868222310252595,1.4361311756250124,2.1047609610756874e-05,6246.2232663891955
291,0.779486827168588,5.470918736964088,2.2500801353941532e-05,3857.0011108014037
292,0.22192485003496404,0.6167499650764097,1.076743543131489e-05,7494.861408749318
293,0.36483096699265954,0.6865100274617173,0.00010785794058715362,71023.37775091521
294,0.11040168924300892,0.4466011822672051,8.406497278575052e-06,15206.023622262579
295,nan,nan,9.211832346750841e-06,10299.272325133132
296,0.15697965881567466,1.2580240191154854,2.247179876937068e-05,12549.38107444487
297,0.12663081528540623,0.24428635275194235,5.85257638970895e-06,75975.38057148652
298,0.0892765487873961,0.23918906215185298,4.846171510277075e-06,9704.268552380898
299,nan,nan,8.313372899922556e-06,3706.578821292211
300,0.08344836492405361,0.20237264085623582,5.312673636719428e-06,2047.8997978518173
301,nan,nan,3.3714727174349614e-06,1579.2412105334001
302,nan,nan,3.577325032778243e-06,1474.2381733548073
303,0.08150576549423738,0.17829541890034437,4.202644787737307e-06,1397.58694167736
304,0.07995333657255468,0.16134708193747002,4.314280046058866e-06,1342.5348588101565
305,0.08606392714866468,0.1523851793133999,6.509329646129365e-06,1304.8316364999205
306,0.09390481769134594,0.13790428220073597,7.577791730198415e-06,1621.9710984127953
307,0.10637159129608256,0.15191479646044692,2.1042808967505545e-05,2860.1219010146237
308,0.16293656092136943,0.2030694121975949,1.6746897994062108e-05,5935.67297037645
309,0.35649815692978876,0.27670906440847176,5.518425280867865e-05,15728.093731505931
310,0.5681943397319282,0.35208768747655866,1.4753458183605166e-05,24568.50918391957
311,4.685262766667508,2.7328072127544734,2.6365495272414154e-05,21402.94545201845
312,nan,nan,8.033290449434646e-06,4911.849670423068
313,0.5809928341535312,0.3601560014366538,6.278173422530091e-06,4129.466699208151
314,0.18639632143759918,0.19554891609467862,6.3698852304333215e-06,4660.931272949357
315,0.17483065144384308,0.19157076525154684,0.0001072779276326365,5349.8341099337795
316,0.16123976394021805,0.20812105101275907,7.000575657279461e-06,6281.728570683104
317,0.3194514345829026,0.207552984804384,6.259478138715398e-06,7617.185489524251
318,0.23012621002075384,0.22110364369465724,4.3037834202235767e-05,10549.834180335649
319,0.16731822793463325,0.23782606201450399,7.508578727757606e-06,20741.4108060395
320,0.5131238545218181,0.3124739187037942,1.679343060116374e-05,47319.03988499279
321,2.0005421559461927,1.7952815121623917,9.367487268682328e-05,127738.31048079045
322,2.597434255882706,0.7207776545476619,6.05048968778275e-05,156729.7462628835
323,0.22165030791340853,0.36856475963619106,2.2863811900277716e-05,46376.88399697988
324,0.23692506476172445,0.3145966132437677,1.1172355942735956e-05,26466.0826338413
325,0.22137039735886946,0.37717811270685686,1.2021993377026293e-05,18146.204269674785
